id_custo,id_chamado,custo
17784,16307,"0,09799391"
17785,5515,"0,09799785"
17786,6491,"0,09802316"
17787,2031,"0,09804056"
17788,27873,"0,09808082"
17789,6087,"0,09808474"
17790,25621,"0,09810069"
17791,18613,"0,09814050"
17792,18235,"0,09814093"
17793,13834,"0,09817938"
17794,24017,"0,09818602"
17795,26961,"0,09821243"
17796,14741,"0,09825285"
17797,5966,"0,09826444"
17798,2236,"0,09839491"
17799,3164,"0,09848330"
17800,6937,"0,09850092"
17801,6430,"0,09850525"
17802,20906,"0,09850777"
17803,26601,"0,09850812"
17804,7514,"0,09853864"
17805,3577,"0,09854260"
17806,23229,"0,09854979"
17807,9068,"0,09855556"
17808,17284,"0,09857296"
17809,10575,"0,09858716"
17810,10605,"0,09860406"
17811,6547,"0,09861196"
17812,28522,"0,09863548"
17813,22857,"0,09864111"
17814,22321,"0,09864673"
17815,492,"0,09867097"
17816,15136,"0,09871143"
17817,6444,"0,09876158"
17818,22638,"0,09878479"
17819,16185,"0,09884750"
17820,28866,"0,09884798"
17821,26063,"0,09887472"
17822,15856,"0,09888972"
17823,3298,"0,09889196"
17824,19051,"0,09892725"
17825,13132,"0,09895428"
17826,9705,"0,09897026"
17827,27100,"0,09897939"
17828,13343,"0,09901832"
17829,13091,"0,09903471"
17830,10981,"0,09904096"
17831,2010,"0,09905814"
17832,15192,"0,09906209"
17833,11715,"0,09906976"
17834,2169,"0,09907606"
17835,25287,"0,09915895"
17836,15805,"0,09917392"
17837,16240,"0,09920272"
17838,25220,"0,09926388"
17839,1268,"0,09926390"
17840,9321,"0,09933450"
17841,19053,"0,09933816"
17842,28747,"0,09936149"
17843,19657,"0,09938258"
17844,23392,"0,09939742"
17845,8819,"0,09940692"
17846,6282,"0,09943594"
17847,5923,"0,09945717"
17848,1474,"0,09946568"
17849,25600,"0,09947571"
17850,21844,"0,09947852"
17851,23767,"0,09950467"
17852,1840,"0,09951696"
17853,6799,"0,09952284"
17854,19498,"0,09952534"
17855,6610,"0,09953703"
17856,2618,"0,09956757"
17857,22081,"0,09956947"
17858,24989,"0,09958795"
17859,19065,"0,09959513"
17860,12622,"0,09962146"
17861,29870,"0,09965257"
17862,26572,"0,09971046"
17863,10111,"0,09972607"
17864,16362,"0,09972862"
17865,14862,"0,09975956"
17866,164,"0,09979109"
17867,14483,"0,09979788"
17868,22710,"0,09982452"
17869,29583,"0,09983917"
17870,8208,"0,09985849"
17871,22536,"0,09988363"
17872,12160,"0,09989014"
17873,14810,"0,09989416"
17874,708,"0,09991012"
17875,6181,"0,09992683"
17876,1015,"0,09996840"
17877,24908,"0,10002036"
17878,27405,"0,10002537"
17879,11358,"0,10003711"
17880,21066,"0,10004115"
17881,7343,"0,10013172"
17882,22799,"0,10018922"
17883,25985,"0,10022250"
17884,14272,"0,10024497"
17885,10671,"0,10024956"
17886,2434,"0,10026055"
17887,7032,"0,10026571"
17888,15900,"0,10026907"
17889,19545,"0,10027493"
17890,12969,"0,10031178"
17891,10792,"0,10031630"
17892,16252,"0,10031975"
17893,18031,"0,10032669"
17894,17353,"0,10035215"
17895,3773,"0,10035806"
17896,20773,"0,10040464"
17897,8468,"0,10041789"
17898,22968,"0,10046483"
17899,8310,"0,10047421"
17900,20747,"0,10047742"
17901,17644,"0,10047925"
17902,3140,"0,10048599"
17903,772,"0,10048751"
17904,15122,"0,10054257"
17905,14620,"0,10054380"
17906,20598,"0,10056334"
17907,6573,"0,10057561"
17908,15431,"0,10059987"
17909,6638,"0,10064102"
17910,16107,"0,10064288"
17911,7631,"0,10064533"
17912,23230,"0,10064745"
17913,1271,"0,10065163"
17914,15210,"0,10067546"
17915,10461,"0,10068480"
17916,26595,"0,10075527"
17917,10276,"0,10076692"
17918,3415,"0,10078422"
17919,26534,"0,10078906"
17920,1313,"0,10079063"
17921,2344,"0,10083638"
17922,13874,"0,10087544"
17923,5969,"0,10087833"
17924,11712,"0,10090251"
17925,5915,"0,10090744"
17926,8258,"0,10091442"
17927,15159,"0,10095008"
17928,13974,"0,10095118"
17929,3449,"0,10101167"
17930,1157,"0,10102204"
17931,24675,"0,10103369"
17932,27156,"0,10104430"
17933,9652,"0,10106913"
17934,23876,"0,10109150"
17935,28517,"0,10111652"
17936,11582,"0,10112912"
17937,28731,"0,10117094"
17938,10749,"0,10117973"
17939,25319,"0,10120557"
17940,24398,"0,10120872"
17941,19857,"0,10123647"
17942,19966,"0,10125587"
17943,7069,"0,10127619"
17944,3152,"0,10128176"
17945,25038,"0,10128850"
17946,3272,"0,10130939"
17947,11025,"0,10131795"
17948,8980,"0,10138143"
17949,22753,"0,10142272"
17950,18804,"0,10144272"
17951,15726,"0,10145854"
17952,18897,"0,10146263"
17953,19316,"0,10150088"
17954,17100,"0,10152970"
17955,28473,"0,10159887"
17956,14369,"0,10160013"
17957,29564,"0,10161142"
17958,302,"0,10165712"
17959,24369,"0,10167678"
17960,3602,"0,10169110"
17961,6798,"0,10173464"
17962,18078,"0,10176464"
17963,11271,"0,10176526"
17964,7887,"0,10179529"
17965,19826,"0,10182040"
17966,13502,"0,10182095"
17967,2252,"0,10189495"
17968,9186,"0,10194324"
17969,23465,"0,10195019"
17970,4386,"0,10196051"
17971,18438,"0,10196615"
17972,726,"0,10197443"
17973,14168,"0,10197700"
17974,6269,"0,10199003"
17975,11311,"0,10199698"
17976,3557,"0,10204739"
17977,2204,"0,10204957"
17978,1594,"0,10206125"
17979,3537,"0,10206624"
17980,23417,"0,10209154"
17981,22381,"0,10209587"
17982,10265,"0,10210347"
17983,26406,"0,10214398"
17984,5600,"0,10217310"
17985,6205,"0,10217845"
17986,16030,"0,10220844"
17987,28788,"0,10221893"
17988,13345,"0,10224273"
17989,24090,"0,10224278"
17990,4349,"0,10226192"
17991,18188,"0,10228100"
17992,4265,"0,10231903"
17993,25050,"0,10233801"
17994,16090,"0,10234180"
17995,19792,"0,10237497"
17996,727,"0,10242791"
17997,26663,"0,10246681"
17998,11453,"0,10247664"
17999,13985,"0,10247778"
18000,1716,"0,10248733"
18001,10668,"0,10250696"
18002,9385,"0,10251463"
18003,7446,"0,10252222"
18004,20149,"0,10252898"
18005,26645,"0,10253531"
18006,25665,"0,10254336"
18007,26229,"0,10256104"
18008,16147,"0,10264215"
18009,11509,"0,10265023"
18010,26795,"0,10265178"
18011,26483,"0,10266535"
18012,29273,"0,10268105"
18013,10192,"0,10268955"
18014,21053,"0,10270468"
18015,1335,"0,10272308"
18016,7038,"0,10272310"
18017,6374,"0,10274533"
18018,14780,"0,10277364"
18019,4071,"0,10280558"
18020,23903,"0,10284901"
18021,17109,"0,10285280"
18022,8009,"0,10287260"
18023,17577,"0,10289525"
18024,2314,"0,10293391"
18025,5733,"0,10294105"
18026,15219,"0,10294716"
18027,11391,"0,10294879"
18028,9775,"0,10296867"
18029,27834,"0,10303857"
18030,14462,"0,10305015"
18031,11739,"0,10307278"
18032,25487,"0,10307822"
18033,14121,"0,10309391"
18034,3749,"0,10312714"
18035,3124,"0,10313845"
18036,3505,"0,10314612"
18037,21462,"0,10316570"
18038,16399,"0,10316652"
18039,10175,"0,10319203"
18040,1806,"0,10321754"
18041,13096,"0,10325295"
18042,28704,"0,10333135"
18043,20219,"0,10334236"
18044,29975,"0,10335450"
18045,3943,"0,10336153"
18046,28183,"0,10336787"
18047,10050,"0,10343233"
18048,4949,"0,10343509"
18049,439,"0,10345446"
18050,25523,"0,10347495"
18051,25302,"0,10352812"
18052,19761,"0,10358632"
18053,5116,"0,10359242"
18054,17029,"0,10359827"
18055,8141,"0,10373276"
18056,8814,"0,10374958"
18057,25968,"0,10375975"
18058,11456,"0,10388976"
18059,9702,"0,10388986"
18060,3698,"0,10390827"
18061,13351,"0,10395589"
18062,13418,"0,10395995"
18063,11262,"0,10400133"
18064,28531,"0,10402070"
18065,28784,"0,10402222"
18066,19097,"0,10405958"
18067,1578,"0,10406388"
18068,4984,"0,10407118"
18069,21204,"0,10407885"
18070,14542,"0,10410623"
18071,16872,"0,10415733"
18072,25278,"0,10418313"
18073,26006,"0,10418825"
18074,11892,"0,10421489"
18075,15651,"0,10427130"
18076,18214,"0,10428092"
18077,23849,"0,10433366"
18078,12063,"0,10445069"
18079,7259,"0,10445225"
18080,24304,"0,10448959"
18081,10270,"0,10448969"
18082,11345,"0,10449568"
18083,17419,"0,10450246"
18084,23083,"0,10450491"
18085,22669,"0,10455484"
18086,17290,"0,10455692"
18087,25654,"0,10459231"
18088,11561,"0,10460217"
18089,6454,"0,10463346"
18090,27634,"0,10465803"
18091,17580,"0,10470276"
18092,18805,"0,10471560"
18093,23832,"0,10475840"
18094,17034,"0,10477002"
18095,16868,"0,10477243"
18096,17388,"0,10482264"
18097,21277,"0,10487199"
18098,15948,"0,10487275"
18099,8229,"0,10488916"
18100,10313,"0,10489724"
18101,5564,"0,10490076"
18102,20563,"0,10494098"
18103,19080,"0,10494321"
18104,4556,"0,10497670"
18105,6,"0,10498582"
18106,25212,"0,10499757"
18107,3566,"0,10505149"
18108,18993,"0,10505332"
18109,16656,"0,10508763"
18110,7416,"0,10509266"
18111,19249,"0,10509806"
18112,26548,"0,10513739"
18113,9334,"0,10514093"
18114,29354,"0,10516893"
18115,9468,"0,10520452"
18116,16724,"0,10529266"
18117,2816,"0,10531155"
18118,19002,"0,10534937"
18119,27072,"0,10539333"
18120,28388,"0,10539686"
18121,12842,"0,10541204"
18122,14841,"0,10544679"
18123,27874,"0,10544848"
18124,22248,"0,10546522"
18125,29668,"0,10548402"
18126,12404,"0,10549074"
18127,23821,"0,10554303"
18128,6207,"0,10555385"
18129,14840,"0,10565946"
18130,29723,"0,10567402"
18131,1931,"0,10568872"
18132,6307,"0,10571117"
18133,18040,"0,10571745"
18134,9957,"0,10572293"
18135,15084,"0,10573293"
18136,17050,"0,10573837"
18137,13233,"0,10576957"
18138,1009,"0,10578735"
18139,3999,"0,10578738"
18140,26553,"0,10578747"
18141,20569,"0,10579136"
18142,6985,"0,10584959"
18143,27103,"0,10588909"
18144,858,"0,10592207"
18145,14543,"0,10603419"
18146,23882,"0,10606916"
18147,16589,"0,10614951"
18148,12357,"0,10619683"
18149,17740,"0,10620171"
18150,29476,"0,10620395"
18151,16712,"0,10621823"
18152,27990,"0,10622357"
18153,16508,"0,10625147"
18154,8195,"0,10625537"
18155,29204,"0,10628058"
18156,21500,"0,10633385"
18157,1038,"0,10633996"
18158,2672,"0,10634161"
18159,18828,"0,10639566"
18160,20785,"0,10640522"
18161,12484,"0,10644076"
18162,6459,"0,10645630"
18163,13463,"0,10646290"
18164,27524,"0,10648057"
18165,8324,"0,10651533"
18166,13407,"0,10651915"
18167,20450,"0,10654412"
18168,25289,"0,10654494"
18169,12583,"0,10655988"
18170,7427,"0,10656868"
18171,24034,"0,10658139"
18172,20366,"0,10660204"
18173,6933,"0,10666849"
18174,26184,"0,10668250"
18175,7959,"0,10669140"
18176,351,"0,10675133"
18177,7590,"0,10678850"
18178,18982,"0,10684690"
18179,5972,"0,10684841"
18180,23466,"0,10685187"
18181,19379,"0,10686363"
18182,2413,"0,10686481"
18183,26535,"0,10687356"
18184,27261,"0,10689024"
18185,23970,"0,10691690"
18186,19914,"0,10692162"
18187,2297,"0,10693485"
18188,28180,"0,10700918"
18189,6261,"0,10702157"
18190,20015,"0,10707252"
18191,23458,"0,10707945"
18192,22595,"0,10714037"
18193,17504,"0,10717167"
18194,5610,"0,10719672"
18195,6437,"0,10726185"
18196,717,"0,10727313"
18197,21491,"0,10727769"
18198,18619,"0,10731012"
18199,4902,"0,10731218"
18200,2531,"0,10735408"
18201,25362,"0,10740680"
18202,13610,"0,10741518"
18203,12656,"0,10741769"
18204,123,"0,10741911"
18205,21861,"0,10741993"
18206,23109,"0,10743793"
18207,10960,"0,10745207"
18208,13468,"0,10746756"
18209,15842,"0,10747661"
18210,363,"0,10748772"
18211,17723,"0,10748857"
18212,15782,"0,10751634"
18213,5655,"0,10757175"
18214,16247,"0,10757315"
18215,16024,"0,10757606"
18216,1338,"0,10760148"
18217,9214,"0,10766327"
18218,15244,"0,10767783"
18219,16278,"0,10771902"
18220,11038,"0,10773389"
18221,12950,"0,10776315"
18222,14230,"0,10782096"
18223,2092,"0,10787332"
18224,2534,"0,10796640"
18225,17679,"0,10798401"
18226,4325,"0,10799520"
18227,26666,"0,10800373"
18228,25325,"0,10810655"
18229,1575,"0,10812999"
18230,20638,"0,10819128"
18231,15710,"0,10819461"
18232,19130,"0,10824956"
18233,20688,"0,10825122"
18234,1895,"0,10827582"
18235,19615,"0,10828572"
18236,24158,"0,10836378"
18237,2607,"0,10837270"
18238,4491,"0,10838961"
18239,8434,"0,10840751"
18240,452,"0,10841433"
18241,16192,"0,10848701"
18242,4782,"0,10850747"
18243,3917,"0,10852077"
18244,23893,"0,10860994"
18245,6884,"0,10861485"
18246,10493,"0,10862412"
18247,27669,"0,10863185"
18248,8641,"0,10865153"
18249,389,"0,10869812"
18250,5750,"0,10871419"
18251,11535,"0,10881999"
18252,18510,"0,10886268"
18253,27691,"0,10886707"
18254,336,"0,10891663"
18255,29973,"0,10893208"
18256,19957,"0,10894784"
18257,13112,"0,10898554"
18258,24632,"0,10898891"
18259,9748,"0,10903578"
18260,3455,"0,10906192"
18261,20214,"0,10908304"
18262,19970,"0,10910939"
18263,3860,"0,10911742"
18264,3141,"0,10912142"
18265,20423,"0,10912626"
18266,12343,"0,10915708"
18267,2538,"0,10916856"
18268,7031,"0,10918726"
18269,22185,"0,10920486"
18270,11869,"0,10921014"
18271,13092,"0,10921419"
18272,26656,"0,10922871"
18273,5009,"0,10926044"
18274,26494,"0,10927336"
18275,26706,"0,10931170"
18276,12475,"0,10934497"
18277,24231,"0,10936358"
18278,14601,"0,10936505"
18279,9851,"0,10940307"
18280,19961,"0,10945884"
18281,26252,"0,10951932"
18282,4817,"0,10953091"
18283,29640,"0,10953446"
18284,21841,"0,10953811"
18285,18988,"0,10954185"
18286,19091,"0,10954449"
18287,4638,"0,10954902"
18288,21559,"0,10956381"
18289,29663,"0,10962026"
18290,24382,"0,10963395"
18291,13255,"0,10963449"
18292,5871,"0,10963684"
18293,15819,"0,10966578"
18294,7825,"0,10967054"
18295,11308,"0,10967064"
18296,16985,"0,10967100"
18297,23954,"0,10967702"
18298,18086,"0,10971600"
18299,17602,"0,10971985"
18300,26167,"0,10972161"
18301,11052,"0,10972792"
18302,12411,"0,10974144"
18303,19254,"0,10979416"
18304,10058,"0,10981750"
18305,16326,"0,10982421"
18306,10817,"0,10983003"
18307,3639,"0,10983950"
18308,23114,"0,10994270"
18309,11839,"0,10999654"
18310,7985,"0,11014340"
18311,18846,"0,11014775"
18312,19522,"0,11014997"
18313,3863,"0,11016437"
18314,28970,"0,11018970"
18315,18951,"0,11021551"
18316,11788,"0,11024250"
18317,13129,"0,11031355"
18318,5722,"0,11034961"
18319,14340,"0,11035086"
18320,17995,"0,11038106"
18321,17590,"0,11041739"
18322,1959,"0,11046083"
18323,27441,"0,11051417"
18324,10326,"0,11054098"
18325,2483,"0,11055147"
18326,6541,"0,11058815"
18327,28819,"0,11059512"
18328,9232,"0,11063475"
18329,12848,"0,11065321"
18330,28993,"0,11065547"
18331,28688,"0,11069367"
18332,7487,"0,11071636"
18333,10294,"0,11071906"
18334,3222,"0,11074556"
18335,25195,"0,11077742"
18336,16497,"0,11079178"
18337,11241,"0,11080067"
18338,23498,"0,11084080"
18339,526,"0,11085423"
18340,23067,"0,11086619"
18341,23905,"0,11087498"
18342,10068,"0,11089125"
18343,18679,"0,11090993"
18344,24257,"0,11093510"
18345,18574,"0,11094061"
18346,7370,"0,11099350"
18347,4379,"0,11106501"
18348,3026,"0,11106918"
18349,14077,"0,11110100"
18350,15166,"0,11113276"
18351,19489,"0,11114575"
18352,16588,"0,11115294"
18353,19938,"0,11115681"
18354,17165,"0,11119425"
18355,13359,"0,11123663"
18356,24110,"0,11123690"
18357,15351,"0,11125714"
18358,19064,"0,11128130"
18359,4589,"0,11132940"
18360,3355,"0,11136711"
18361,11042,"0,11141706"
18362,29190,"0,11143080"
18363,21526,"0,11147060"
18364,12602,"0,11152936"
18365,11190,"0,11156680"
18366,16439,"0,11156897"
18367,21444,"0,11157685"
18368,9081,"0,11158286"
18369,20962,"0,11161442"
18370,28259,"0,11161791"
18371,22136,"0,11162247"
18372,14264,"0,11165985"
18373,5616,"0,11168888"
18374,287,"0,11169008"
18375,1563,"0,11169541"
18376,1183,"0,11171365"
18377,4573,"0,11172596"
18378,28809,"0,11173246"
18379,10744,"0,11175591"
18380,7030,"0,11177918"
18381,23622,"0,11179321"
18382,27747,"0,11181777"
18383,21114,"0,11183340"
18384,14123,"0,11184328"
18385,162,"0,11187800"
18386,19786,"0,11194582"
18387,25499,"0,11197608"
18388,24648,"0,11201061"
18389,29323,"0,11205548"
18390,28923,"0,11209460"
18391,11631,"0,11210406"
18392,6330,"0,11220739"
18393,8950,"0,11225458"
18394,12300,"0,11225982"
18395,23243,"0,11228691"
18396,12005,"0,11229453"
18397,4581,"0,11233634"
18398,11377,"0,11238311"
18399,11603,"0,11239472"
18400,20385,"0,11243802"
18401,6568,"0,11251014"
18402,8810,"0,11252191"
18403,12437,"0,11272078"
18404,23442,"0,11272864"
18405,5269,"0,11276016"
18406,28614,"0,11281561"
18407,14732,"0,11282665"
18408,23195,"0,11285059"
18409,17216,"0,11286875"
18410,74,"0,11288040"
18411,16721,"0,11311484"
18412,156,"0,11318103"
18413,8053,"0,11320044"
18414,16167,"0,11322289"
18415,21688,"0,11322356"
18416,17459,"0,11323153"
18417,22034,"0,11329600"
18418,6742,"0,11339563"
18419,12285,"0,11344610"
18420,13113,"0,11349126"
18421,4464,"0,11351030"
18422,2559,"0,11352237"
18423,25292,"0,11352904"
18424,18399,"0,11358624"
18425,815,"0,11362592"
18426,13026,"0,11363951"
18427,1936,"0,11368124"
18428,19413,"0,11368390"
18429,20662,"0,11373303"
18430,4317,"0,11380128"
18431,7373,"0,11383802"
18432,12391,"0,11386932"
18433,9445,"0,11386992"
18434,26370,"0,11390847"
18435,24180,"0,11398486"
18436,23920,"0,11401785"
18437,8327,"0,11403893"
18438,25721,"0,11405003"
18439,10648,"0,11412118"
18440,4006,"0,11419057"
18441,8721,"0,11423298"
18442,3785,"0,11425237"
18443,10255,"0,11425805"
18444,26702,"0,11428054"
18445,10968,"0,11429953"
18446,29001,"0,11431472"
18447,1777,"0,11431806"
18448,17094,"0,11435827"
18449,16924,"0,11438067"
18450,29303,"0,11444985"
18451,6245,"0,11447681"
18452,11366,"0,11450137"
18453,25505,"0,11459122"
18454,23110,"0,11465825"
18455,11087,"0,11466534"
18456,12880,"0,11474079"
18457,21572,"0,11482688"
18458,23617,"0,11488036"
18459,24099,"0,11488850"
18460,18437,"0,11494450"
18461,6855,"0,11496181"
18462,22529,"0,11497251"
18463,9806,"0,11505023"
18464,16980,"0,11507925"
18465,7338,"0,11509732"
18466,7962,"0,11512319"
18467,7457,"0,11515065"
18468,14308,"0,11516272"
18469,5665,"0,11517154"
18470,9133,"0,11518608"
18471,5545,"0,11519856"
18472,517,"0,11525858"
18473,3622,"0,11526750"
18474,6183,"0,11527174"
18475,24223,"0,11532411"
18476,2944,"0,11537263"
18477,26584,"0,11539674"
18478,15409,"0,11547281"
18479,16084,"0,11547857"
18480,12184,"0,11550699"
18481,17062,"0,11552162"
18482,15290,"0,11553806"
18483,28377,"0,11555095"
18484,24695,"0,11557381"
18485,14716,"0,11560909"
18486,16945,"0,11561808"
18487,13270,"0,11563318"
18488,4843,"0,11568547"
18489,14393,"0,11571108"
18490,15010,"0,11576484"
18491,16752,"0,11579699"
18492,12371,"0,11581693"
18493,13041,"0,11581792"
18494,25814,"0,11582813"
18495,28944,"0,11582950"
18496,18241,"0,11583593"
18497,16609,"0,11584592"
18498,24750,"0,11593141"
18499,28380,"0,11595200"
18500,18135,"0,11597697"
18501,26162,"0,11599552"
18502,10059,"0,11605042"
18503,8052,"0,11606607"
18504,5220,"0,11625312"
18505,29752,"0,11625759"
18506,3973,"0,11631181"
18507,28987,"0,11632294"
18508,12430,"0,11635933"
18509,17082,"0,11639478"
18510,20941,"0,11640502"
18511,6687,"0,11641771"
18512,446,"0,11643581"
18513,22994,"0,11645481"
18514,21065,"0,11649608"
18515,27314,"0,11659654"
18516,6708,"0,11659929"
18517,3541,"0,11663848"
18518,12599,"0,11669826"
18519,25892,"0,11671929"
18520,8576,"0,11673776"
18521,8652,"0,11674895"
18522,14889,"0,11675463"
18523,25055,"0,11677774"
18524,16156,"0,11678442"
18525,26043,"0,11681649"
18526,16713,"0,11682308"
18527,2238,"0,11686311"
18528,21926,"0,11687070"
18529,9228,"0,11689516"
18530,12762,"0,11691376"
18531,632,"0,11692230"
18532,7328,"0,11699611"
18533,6359,"0,11711900"
18534,8077,"0,11715712"
18535,16478,"0,11717007"
18536,647,"0,11722043"
18537,17787,"0,11726322"
18538,16095,"0,11726349"
18539,12180,"0,11726944"
18540,14821,"0,11727496"
18541,28550,"0,11735484"
18542,27291,"0,11741558"
18543,10608,"0,11743645"
18544,2317,"0,11745348"
18545,21320,"0,11751350"
18546,16067,"0,11755413"
18547,27079,"0,11755549"
18548,23180,"0,11756528"
18549,7826,"0,11757664"
18550,24256,"0,11766861"
18551,9367,"0,11770091"
18552,10864,"0,11771689"
18553,22275,"0,11783880"
18554,10952,"0,11789679"
18555,24466,"0,11797517"
18556,12823,"0,11800026"
18557,5930,"0,11807680"
18558,16833,"0,11808698"
18559,21351,"0,11812080"
18560,17989,"0,11821758"
18561,2527,"0,11832314"
18562,7578,"0,11832523"
18563,23690,"0,11834722"
18564,11522,"0,11839519"
18565,13824,"0,11839527"
18566,14811,"0,11840098"
18567,27858,"0,11844787"
18568,11016,"0,11845982"
18569,25782,"0,11846972"
18570,16537,"0,11850813"
18571,6370,"0,11854456"
18572,1488,"0,11856341"
18573,13158,"0,11860894"
18574,18030,"0,11865807"
18575,28724,"0,11873578"
18576,16677,"0,11877024"
18577,17070,"0,11877665"
18578,26113,"0,11891065"
18579,18733,"0,11898103"
18580,7396,"0,11902223"
18581,21836,"0,11905492"
18582,20915,"0,11910382"
18583,15961,"0,11913647"
18584,24489,"0,11915832"
18585,24152,"0,11916419"
18586,5814,"0,11917796"
18587,28137,"0,11917928"
18588,7588,"0,11923672"
18589,18343,"0,11925855"
18590,17855,"0,11928264"
18591,20903,"0,11929023"
18592,6853,"0,11929695"
18593,21567,"0,11932520"
18594,26604,"0,11933918"
18595,10337,"0,11934233"
18596,9862,"0,11939623"
18597,15833,"0,11940408"
18598,6970,"0,11945083"
18599,7022,"0,11949544"
18600,23135,"0,11954982"
18601,16358,"0,11956613"
18602,10616,"0,11961229"
18603,9298,"0,11963230"
18604,8398,"0,11963238"
18605,29318,"0,11963645"
18606,1078,"0,11964748"
18607,11082,"0,11967224"
18608,15950,"0,11968224"
18609,25657,"0,11973824"
18610,10106,"0,11974473"
18611,12267,"0,11977954"
18612,11932,"0,11981570"
18613,2957,"0,11984255"
18614,9537,"0,11995643"
18615,13666,"0,11997450"
18616,19563,"0,11999922"
18617,23783,"0,12006666"
18618,13223,"0,12009414"
18619,22218,"0,12011840"
18620,27476,"0,12014782"
18621,12453,"0,12016098"
18622,22938,"0,12017906"
18623,25075,"0,12021531"
18624,9669,"0,12022914"
18625,25118,"0,12027483"
18626,176,"0,12029811"
18627,1493,"0,12029855"
18628,7082,"0,12033658"
18629,26715,"0,12033864"
18630,26732,"0,12035321"
18631,25183,"0,12047732"
18632,24376,"0,12050924"
18633,6501,"0,12055328"
18634,4012,"0,12061237"
18635,26821,"0,12065028"
18636,3817,"0,12070815"
18637,20105,"0,12072020"
18638,10780,"0,12072256"
18639,17177,"0,12079479"
18640,14981,"0,12079963"
18641,8121,"0,12087602"
18642,10851,"0,12092704"
18643,1163,"0,12095452"
18644,8418,"0,12096396"
18645,25060,"0,12103531"
18646,12255,"0,12105018"
18647,19340,"0,12117572"
18648,12882,"0,12121143"
18649,5590,"0,12125218"
18650,18003,"0,12127429"
18651,29305,"0,12129972"
18652,13067,"0,12132967"
18653,6919,"0,12134047"
18654,11031,"0,12134983"
18655,15529,"0,12135055"
18656,15292,"0,12137410"
18657,16708,"0,12141386"
18658,21796,"0,12143930"
18659,21405,"0,12144252"
18660,20882,"0,12144409"
18661,19904,"0,12144889"
18662,852,"0,12145959"
18663,27378,"0,12148150"
18664,16694,"0,12148823"
18665,12442,"0,12155590"
18666,29246,"0,12161833"
18667,15607,"0,12163038"
18668,11769,"0,12165336"
18669,14659,"0,12166089"
18670,27605,"0,12167029"
18671,4994,"0,12168785"
18672,23319,"0,12175012"
18673,11713,"0,12177461"
18674,27057,"0,12178441"
18675,13595,"0,12179027"
18676,9345,"0,12179845"
18677,29393,"0,12180606"
18678,7894,"0,12180613"
18679,24109,"0,12181575"
18680,19148,"0,12186863"
18681,11815,"0,12191670"
18682,20071,"0,12193348"
18683,3596,"0,12199986"
18684,15823,"0,12203544"
18685,9680,"0,12210608"
18686,15702,"0,12227765"
18687,17235,"0,12229192"
18688,13592,"0,12229235"
18689,10917,"0,12234027"
18690,10257,"0,12237733"
18691,21052,"0,12245460"
18692,9511,"0,12246234"
18693,21222,"0,12247012"
18694,22556,"0,12249655"
18695,28224,"0,12254449"
18696,12645,"0,12264360"
18697,19401,"0,12269190"
18698,20580,"0,12272272"
18699,2243,"0,12281025"
18700,16732,"0,12282238"
18701,12748,"0,12282530"
18702,3572,"0,12291297"
18703,25718,"0,12299907"
18704,14193,"0,12302928"
18705,6085,"0,12306076"
18706,4259,"0,12310619"
18707,6408,"0,12312208"
18708,7494,"0,12317691"
18709,15617,"0,12324892"
18710,29082,"0,12329690"
18711,24971,"0,12339414"
18712,27580,"0,12342062"
18713,9160,"0,12342325"
18714,21872,"0,12345642"
18715,17969,"0,12352662"
18716,2541,"0,12353478"
18717,803,"0,12356226"
18718,7479,"0,12363089"
18719,7618,"0,12365079"
18720,25051,"0,12374289"
18721,13971,"0,12379362"
18722,21854,"0,12381231"
18723,14465,"0,12383487"
18724,1222,"0,12384352"
18725,14507,"0,12388712"
18726,27165,"0,12391621"
18727,18483,"0,12400099"
18728,14524,"0,12406162"
18729,11327,"0,12406880"
18730,17957,"0,12413539"
18731,27759,"0,12416056"
18732,9056,"0,12422292"
18733,28992,"0,12425550"
18734,28808,"0,12426574"
18735,24409,"0,12435047"
18736,20116,"0,12435273"
18737,181,"0,12437616"
18738,11634,"0,12441447"
18739,1720,"0,12445576"
18740,16772,"0,12446419"
18741,12329,"0,12447394"
18742,5406,"0,12450765"
18743,12811,"0,12453107"
18744,3878,"0,12454987"
18745,7892,"0,12462698"
18746,15403,"0,12470131"
18747,18163,"0,12471913"
18748,25975,"0,12473737"
18749,1248,"0,12477761"
18750,29549,"0,12485876"
18751,6523,"0,12491575"
18752,10110,"0,12498167"
18753,14883,"0,12502224"
18754,1264,"0,12503125"
18755,4520,"0,12512755"
18756,2706,"0,12513378"
18757,10867,"0,12522111"
18758,29912,"0,12533555"
18759,4142,"0,12533620"
18760,11857,"0,12536995"
18761,21028,"0,12551838"
18762,26570,"0,12552947"
18763,5681,"0,12556351"
18764,9553,"0,12558869"
18765,1160,"0,12563218"
18766,24531,"0,12563436"
18767,18853,"0,12574519"
18768,29576,"0,12580384"
18769,27661,"0,12580608"
18770,23140,"0,12584888"
18771,21987,"0,12586054"
18772,18146,"0,12586949"
18773,12917,"0,12586953"
18774,27035,"0,12591120"
18775,26626,"0,12593158"
18776,6980,"0,12594027"
18777,19108,"0,12595175"
18778,6126,"0,12597465"
18779,17169,"0,12597992"
18780,20010,"0,12599306"
18781,5437,"0,12602443"
18782,21923,"0,12606981"
18783,2361,"0,12616952"
18784,20257,"0,12620994"
